segment,elapsed_s,target_mps,measured_mps,error_mps,feedforward_us,command_us,tick,fresh_odom,tf_stamp,x_m,y_m,yaw_rad,distance_m,overspeed_supervisor
1,4.9451,0.25,0.037515,0.212485,1417.743,1417.743,1143,0,1783737198.506853819,0.137808,0.069389,0.031700,0.019882,0
1,4.9662,0.25,0.037515,0.212485,1417.743,1417.743,1144,0,1783737198.506853819,0.137808,0.069389,0.031700,0.019882,0
1,4.9872,0.25,0.037515,0.212485,1417.743,1417.743,1143,0,1783737198.506853819,0.137808,0.069389,0.031700,0.019882,0
1,5.0081,0.25,0.037515,0.212485,1417.743,1417.743,1143,0,1783737198.506853819,0.137808,0.069389,0.031700,0.019882,0
1,5.0235,0.25,0.059518,0.190482,1417.743,1414.643,1141,1,1783737198.605137825,0.150180,0.068511,0.031881,0.031967,0
1,5.0330,0.25,0.059518,0.190482,1417.743,1414.643,1141,0,1783737198.605137825,0.150180,0.068511,0.031881,0.031967,0
1,5.0540,0.25,0.059518,0.190482,1417.743,1414.643,1141,0,1783737198.605137825,0.150180,0.068511,0.031881,0.031967,0
1,5.0750,0.25,0.059518,0.190482,1417.743,1414.643,1141,0,1783737198.605137825,0.150180,0.068511,0.031881,0.031967,0
1,5.0960,0.25,0.059518,0.190482,1417.743,1414.643,1141,0,1783737198.605137825,0.150180,0.068511,0.031881,0.031967,0
1,5.1169,0.25,0.059518,0.190482,1417.743,1414.643,1140,0,1783737198.605137825,0.150180,0.068511,0.031881,0.031967,0
1,5.1239,0.25,0.070563,0.179437,1417.743,1414.154,1141,1,1783737198.705528021,0.160625,0.067549,0.031013,0.042300,0
1,5.1386,0.25,0.070563,0.179437,1417.743,1414.154,1140,0,1783737198.705528021,0.160625,0.067549,0.031013,0.042300,0
1,5.1599,0.25,0.070563,0.179437,1417.743,1414.154,1141,0,1783737198.705528021,0.160625,0.067549,0.031013,0.042300,0
1,5.1809,0.25,0.070563,0.179437,1417.743,1414.154,1140,0,1783737198.705528021,0.160625,0.067549,0.031013,0.042300,0
1,5.2018,0.25,0.070563,0.179437,1417.743,1414.154,1141,0,1783737198.705528021,0.160625,0.067549,0.031013,0.042300,0
1,5.2228,0.25,0.070563,0.179437,1417.743,1414.154,1140,0,1783737198.705528021,0.160625,0.067549,0.031013,0.042300,0
1,5.2246,0.25,0.077606,0.172394,1417.743,1414.295,1141,1,1783737198.806063652,0.170433,0.071719,0.029461,0.052457,0
1,5.2435,0.25,0.077606,0.172394,1417.743,1414.295,1140,0,1783737198.806063652,0.170433,0.071719,0.029461,0.052457,0
1,5.2646,0.25,0.077606,0.172394,1417.743,1414.295,1141,0,1783737198.806063652,0.170433,0.071719,0.029461,0.052457,0
1,5.2855,0.25,0.077606,0.172394,1417.743,1414.295,1140,0,1783737198.806063652,0.170433,0.071719,0.029461,0.052457,0
1,5.3064,0.25,0.077606,0.172394,1417.743,1414.295,1141,0,1783737198.806063652,0.170433,0.071719,0.029461,0.052457,0
1,5.3226,0.25,0.085997,0.164003,1417.743,1414.463,1141,1,1783737198.906592846,0.181571,0.073263,0.027166,0.063701,0
1,5.3345,0.25,0.085997,0.164003,1417.743,1414.463,1140,0,1783737198.906592846,0.181571,0.073263,0.027166,0.063701,0
1,5.3555,0.25,0.085997,0.164003,1417.743,1414.463,1141,0,1783737198.906592846,0.181571,0.073263,0.027166,0.063701,0
1,5.3764,0.25,0.085997,0.164003,1417.743,1414.463,1141,0,1783737198.906592846,0.181571,0.073263,0.027166,0.063701,0
1,5.3973,0.25,0.085997,0.164003,1417.743,1414.463,1140,0,1783737198.906592846,0.181571,0.073263,0.027166,0.063701,0
1,5.4182,0.25,0.085997,0.164003,1417.743,1414.463,1141,0,1783737198.906592846,0.181571,0.073263,0.027166,0.063701,0
1,5.4232,0.25,0.128314,0.121686,1417.743,1415.309,1141,1,1783737199.004693508,0.206661,0.071554,0.024303,0.088501,0
1,5.4443,0.25,0.128314,0.121686,1417.743,1415.309,1142,0,1783737199.004693508,0.206661,0.071554,0.024303,0.088501,0
1,5.4654,0.25,0.128314,0.121686,1417.743,1415.309,1141,0,1783737199.004693508,0.206661,0.071554,0.024303,0.088501,0
1,5.4863,0.25,0.128314,0.121686,1417.743,1415.309,1142,0,1783737199.004693508,0.206661,0.071554,0.024303,0.088501,0
1,5.5074,0.25,0.128314,0.121686,1417.743,1415.309,1141,0,1783737199.004693508,0.206661,0.071554,0.024303,0.088501,0
1,5.5235,0.25,0.154404,0.095596,1417.743,1415.831,1142,1,1783737199.105284214,0.230077,0.071340,0.022385,0.111855,0
1,5.5392,0.25,0.154404,0.095596,1417.743,1415.831,1142,0,1783737199.105284214,0.230077,0.071340,0.022385,0.111855,0
1,5.5602,0.25,0.154404,0.095596,1417.743,1415.831,1141,0,1783737199.105284214,0.230077,0.071340,0.022385,0.111855,0
1,5.5811,0.25,0.154404,0.095596,1417.743,1415.831,1142,0,1783737199.105284214,0.230077,0.071340,0.022385,0.111855,0
1,5.6021,0.25,0.154404,0.095596,1417.743,1415.831,1142,0,1783737199.105284214,0.230077,0.071340,0.022385,0.111855,0
1,5.6214,0.25,0.154404,0.095596,1417.743,1415.831,1142,0,1783737199.105284214,0.230077,0.071340,0.022385,0.111855,0
1,5.6427,0.25,0.167868,0.082132,1417.743,1416.101,1142,1,1783737199.205655336,0.250925,0.074543,0.018345,0.132865,0
1,5.6455,0.25,0.167868,0.082132,1417.743,1416.101,1142,0,1783737199.205655336,0.250925,0.074543,0.018345,0.132865,0
1,5.6665,0.25,0.167868,0.082132,1417.743,1416.101,1142,0,1783737199.205655336,0.250925,0.074543,0.018345,0.132865,0
1,5.6874,0.25,0.167868,0.082132,1417.743,1416.101,1142,0,1783737199.205655336,0.250925,0.074543,0.018345,0.132865,0
1,5.7082,0.25,0.167868,0.082132,1417.743,1416.101,1142,0,1783737199.205655336,0.250925,0.074543,0.018345,0.132865,0
1,5.7219,0.25,0.194922,0.055078,1417.743,1416.642,1142,1,1783737199.303461313,0.277914,0.075614,0.015678,0.159864,0
1,5.7423,0.25,0.194922,0.055078,1417.743,1416.642,1143,0,1783737199.303461313,0.277914,0.075614,0.015678,0.159864,0
1,5.7632,0.25,0.194922,0.055078,1417.743,1416.642,1142,0,1783737199.303461313,0.277914,0.075614,0.015678,0.159864,0
1,5.7841,0.25,0.194922,0.055078,1417.743,1416.642,1143,0,1783737199.303461313,0.277914,0.075614,0.015678,0.159864,0
1,5.8050,0.25,0.194922,0.055078,1417.743,1416.642,1142,0,1783737199.303461313,0.277914,0.075614,0.015678,0.159864,0
1,5.8222,0.25,0.222473,0.027527,1417.743,1417.193,1143,1,1783737199.404030323,0.308621,0.074184,0.012884,0.190442,0
1,5.8323,0.25,0.222473,0.027527,1417.743,1417.193,1143,0,1783737199.404030323,0.308621,0.074184,0.012884,0.190442,0
1,5.8533,0.25,0.222473,0.027527,1417.743,1417.193,1143,0,1783737199.404030323,0.308621,0.074184,0.012884,0.190442,0
1,5.8742,0.25,0.222473,0.027527,1417.743,1417.193,1143,0,1783737199.404030323,0.308621,0.074184,0.012884,0.190442,0
1,5.8951,0.25,0.222473,0.027527,1417.743,1417.193,1143,0,1783737199.404030323,0.308621,0.074184,0.012884,0.190442,0
1,5.9160,0.25,0.222473,0.027527,1417.743,1417.193,1142,0,1783737199.404030323,0.308621,0.074184,0.012884,0.190442,0
1,5.9225,0.25,0.221890,0.028110,1417.743,1417.181,1143,1,1783737199.504279613,0.330677,0.075673,0.010027,0.212544,0
1,5.9396,0.25,0.221890,0.028110,1417.743,1417.181,1143,0,1783737199.504279613,0.330677,0.075673,0.010027,0.212544,0
1,5.9605,0.25,0.221890,0.028110,1417.743,1417.181,1143,0,1783737199.504279613,0.330677,0.075673,0.010027,0.212544,0
1,5.9814,0.25,0.221890,0.028110,1417.743,1417.181,1143,0,1783737199.504279613,0.330677,0.075673,0.010027,0.212544,0
1,6.0026,0.25,0.221890,0.028110,1417.743,1417.181,1143,0,1783737199.504279613,0.330677,0.075673,0.010027,0.212544,0
1,6.0208,0.25,0.227158,0.022842,1417.743,1417.286,1143,1,1783737199.604688644,0.355060,0.077479,0.007207,0.236987,0
1,6.0392,0.25,0.227158,0.022842,1417.743,1417.286,1143,0,1783737199.604688644,0.355060,0.077479,0.007207,0.236987,0
1,6.0603,0.25,0.227158,0.022842,1417.743,1417.286,1143,0,1783737199.604688644,0.355060,0.077479,0.007207,0.236987,0
1,6.0814,0.25,0.227158,0.022842,1417.743,1417.286,1143,0,1783737199.604688644,0.355060,0.077479,0.007207,0.236987,0
1,6.1023,0.25,0.227158,0.022842,1417.743,1417.286,1143,0,1783737199.604688644,0.355060,0.077479,0.007207,0.236987,0
1,6.1212,0.25,0.220647,0.029353,1417.743,1417.156,1143,1,1783737199.702936649,0.374820,0.077420,0.008057,0.256720,0
1,6.1368,0.25,0.220647,0.029353,1417.743,1417.156,1143,0,1783737199.702936649,0.374820,0.077420,0.008057,0.256720,0
1,6.1578,0.25,0.220647,0.029353,1417.743,1417.156,1142,0,1783737199.702936649,0.374820,0.077420,0.008057,0.256720,0
1,6.1789,0.25,0.220647,0.029353,1417.743,1417.156,1143,0,1783737199.702936649,0.374820,0.077420,0.008057,0.256720,0
1,6.2000,0.25,0.220647,0.029353,1417.743,1417.156,1143,0,1783737199.702936649,0.374820,0.077420,0.008057,0.256720,0
1,6.2219,0.25,0.167248,0.082752,1417.743,1416.088,1142,1,1783737199.803340912,0.375523,0.078086,0.008178,0.257454,0
1,6.2410,0.25,0.167248,0.082752,1417.743,1416.088,1142,0,1783737199.803340912,0.375523,0.078086,0.008178,0.257454,0
1,6.2621,0.25,0.167248,0.082752,1417.743,1416.088,1142,0,1783737199.803340912,0.375523,0.078086,0.008178,0.257454,0
1,6.2830,0.25,0.167248,0.082752,1417.743,1416.088,1142,0,1783737199.803340912,0.375523,0.078086,0.008178,0.257454,0
1,6.3040,0.25,0.167248,0.082752,1417.743,1416.088,1142,0,1783737199.803340912,0.375523,0.078086,0.008178,0.257454,0
1,6.3200,0.25,0.122729,0.127271,1417.743,1415.198,1141,1,1783737199.903834343,0.374450,0.076368,0.008950,0.256301,0
1,6.3329,0.25,0.122729,0.127271,1417.743,1415.198,1142,0,1783737199.903834343,0.374450,0.076368,0.008950,0.256301,0
1,6.3539,0.25,0.122729,0.127271,1417.743,1415.198,1141,0,1783737199.903834343,0.374450,0.076368,0.008950,0.256301,0
1,6.3748,0.25,0.122729,0.127271,1417.743,1415.198,1141,0,1783737199.903834343,0.374450,0.076368,0.008950,0.256301,0
1,6.3957,0.25,0.122729,0.127271,1417.743,1415.198,1142,0,1783737199.903834343,0.374450,0.076368,0.008950,0.256301,0
1,6.4165,0.25,0.122729,0.127271,1417.743,1415.198,1141,0,1783737199.903834343,0.374450,0.076368,0.008950,0.256301,0
1,6.4205,0.25,0.087740,0.162260,1417.743,1414.498,1141,1,1783737200.001978397,0.372768,0.075485,0.009906,0.254584,0
1,6.4297,0.25,0.087740,0.162260,1417.743,1414.498,1140,0,1783737200.001978397,0.372768,0.075485,0.009906,0.254584,0
1,6.4507,0.25,0.087740,0.162260,1417.743,1414.498,1141,0,1783737200.001978397,0.372768,0.075485,0.009906,0.254584,0
1,6.4716,0.25,0.087740,0.162260,1417.743,1414.498,1141,0,1783737200.001978397,0.372768,0.075485,0.009906,0.254584,0
1,6.4925,0.25,0.087740,0.162260,1417.743,1414.498,1141,0,1783737200.001978397,0.372768,0.075485,0.009906,0.254584,0
1,6.5134,0.25,0.087740,0.162260,1417.743,1414.498,1140,0,1783737200.001978397,0.372768,0.075485,0.009906,0.254584,0
1,6.5209,0.25,0.071308,0.178692,1417.743,1414.169,1141,1,1783737200.102653027,0.374971,0.076720,0.010614,0.256838,0
1,6.5381,0.25,0.071308,0.178692,1417.743,1414.169,1140,0,1783737200.102653027,0.374971,0.076720,0.010614,0.256838,0
1,6.5591,0.25,0.071308,0.178692,1417.743,1414.169,1141,0,1783737200.102653027,0.374971,0.076720,0.010614,0.256838,0
1,6.5799,0.25,0.071308,0.178692,1417.743,1414.169,1140,0,1783737200.102653027,0.374971,0.076720,0.010614,0.256838,0
1,6.6008,0.25,0.071308,0.178692,1417.743,1414.169,1141,0,1783737200.102653027,0.374971,0.076720,0.010614,0.256838,0
1,6.6193,0.25,0.048493,0.201507,1417.743,1413.713,1140,1,1783737200.203034878,0.372970,0.076497,0.008401,0.254828,0
1,6.6343,0.25,0.048493,0.201507,1417.743,1413.713,1140,0,1783737200.203034878,0.372970,0.076497,0.008401,0.254828,0
1,6.6553,0.25,0.048493,0.201507,1417.743,1413.713,1140,0,1783737200.203034878,0.372970,0.076497,0.008401,0.254828,0
1,6.6762,0.25,0.048493,0.201507,1417.743,1413.713,1140,0,1783737200.203034878,0.372970,0.076497,0.008401,0.254828,0
1,6.6971,0.25,0.048493,0.201507,1417.743,1413.713,1140,0,1783737200.203034878,0.372970,0.076497,0.008401,0.254828,0
1,6.7180,0.25,0.048493,0.201507,1417.743,1413.713,1140,0,1783737200.203034878,0.372970,0.076497,0.008401,0.254828,0
1,6.7198,0.25,0.048493,0.201507,1417.743,1413.713,1140,0,1783737200.203034878,0.372970,0.076497,0.008401,0.254828,0
1,6.7409,0.25,0.034360,0.215640,1417.743,1413.430,1140,1,1783737200.301401377,0.372187,0.075757,0.010686,0.254014,0
1,6.7422,0.25,0.034360,0.215640,1417.743,1413.430,1140,0,1783737200.301401377,0.372187,0.075757,0.010686,0.254014,0
1,6.7631,0.25,0.034360,0.215640,1417.743,1413.430,1140,0,1783737200.301401377,0.372187,0.075757,0.010686,0.254014,0
1,6.7840,0.25,0.034360,0.215640,1417.743,1413.430,1140,0,1783737200.301401377,0.372187,0.075757,0.010686,0.254014,0
1,6.8049,0.25,0.034360,0.215640,1417.743,1413.430,1140,0,1783737200.301401377,0.372187,0.075757,0.010686,0.254014,0
1,6.8204,0.25,0.036094,0.213906,1417.743,1413.465,1139,1,1783737200.401944637,0.376346,0.075154,0.010947,0.258145,0
1,6.8387,0.25,0.036094,0.213906,1417.743,1413.465,1140,0,1783737200.401944637,0.376346,0.075154,0.010947,0.258145,0
1,6.8596,0.25,0.036094,0.213906,1417.743,1413.465,1140,0,1783737200.401944637,0.376346,0.075154,0.010947,0.258145,0
1,6.8805,0.25,0.036094,0.213906,1417.743,1413.465,1140,0,1783737200.401944637,0.376346,0.075154,0.010947,0.258145,0
1,6.9014,0.25,0.036094,0.213906,1417.743,1413.465,1140,0,1783737200.401944637,0.376346,0.075154,0.010947,0.258145,0
1,6.9205,0.25,0.026820,0.223180,1417.743,1413.280,1140,1,1783737200.502477407,0.376232,0.076417,0.010604,0.258084,0
1,6.9348,0.25,0.026820,0.223180,1417.743,1413.280,1139,0,1783737200.502477407,0.376232,0.076417,0.010604,0.258084,0
1,6.9558,0.25,0.026820,0.223180,1417.743,1413.280,1140,0,1783737200.502477407,0.376232,0.076417,0.010604,0.258084,0
1,6.9767,0.25,0.026820,0.223180,1417.743,1413.280,1140,0,1783737200.502477407,0.376232,0.076417,0.010604,0.258084,0
1,6.9976,0.25,0.026820,0.223180,1417.743,1413.280,1140,0,1783737200.502477407,0.376232,0.076417,0.010604,0.258084,0
1,7.0188,0.25,0.018327,0.231673,1417.743,1413.110,1139,1,1783737200.602616787,0.375504,0.077621,0.009907,0.257412,0
1,7.0304,0.25,0.018327,0.231673,1417.743,1413.110,1140,0,1783737200.602616787,0.375504,0.077621,0.009907,0.257412,0
1,7.0514,0.25,0.018327,0.231673,1417.743,1413.110,1139,0,1783737200.602616787,0.375504,0.077621,0.009907,0.257412,0
1,7.0724,0.25,0.018327,0.231673,1417.743,1413.110,1140,0,1783737200.602616787,0.375504,0.077621,0.009907,0.257412,0
1,7.0933,0.25,0.018327,0.231673,1417.743,1413.110,1140,0,1783737200.602616787,0.375504,0.077621,0.009907,0.257412,0
1,7.1142,0.25,0.018327,0.231673,1417.743,1413.110,1139,0,1783737200.602616787,0.375504,0.077621,0.009907,0.257412,0
1,7.1192,0.25,0.008667,0.241333,1417.743,1412.917,1140,1,1783737200.700945854,0.373513,0.076984,0.010345,0.255393,0
1,7.1347,0.25,0.008667,0.241333,1417.743,1412.917,1139,0,1783737200.700945854,0.373513,0.076984,0.010345,0.255393,0
1,7.1557,0.25,0.008667,0.241333,1417.743,1412.917,1140,0,1783737200.700945854,0.373513,0.076984,0.010345,0.255393,0
1,7.1765,0.25,0.008667,0.241333,1417.743,1412.917,1139,0,1783737200.700945854,0.373513,0.076984,0.010345,0.255393,0
1,7.1974,0.25,0.008667,0.241333,1417.743,1412.917,1140,0,1783737200.700945854,0.373513,0.076984,0.010345,0.255393,0
1,7.2183,0.25,0.008667,0.241333,1417.743,1412.917,1139,0,1783737200.700945854,0.373513,0.076984,0.010345,0.255393,0
1,7.2202,0.25,0.012203,0.237797,1417.743,1412.917,1139,1,1783737200.801348686,0.375824,0.074970,0.010415,0.257617,0
1,7.2307,0.25,0.012203,0.237797,1417.743,1412.917,1140,0,1783737200.801348686,0.375824,0.074970,0.010415,0.257617,0
1,7.2518,0.25,0.012203,0.237797,1417.743,1412.917,1139,0,1783737200.801348686,0.375824,0.074970,0.010415,0.257617,0
1,7.2727,0.25,0.012203,0.237797,1417.743,1412.917,1140,0,1783737200.801348686,0.375824,0.074970,0.010415,0.257617,0
1,7.2937,0.25,0.012203,0.237797,1417.743,1412.917,1139,0,1783737200.801348686,0.375824,0.074970,0.010415,0.257617,0
1,7.3147,0.25,0.012203,0.237797,1417.743,1412.917,1140,0,1783737200.801348686,0.375824,0.074970,0.010415,0.257617,0
1,7.3176,0.25,0.006350,0.243650,1417.743,1409.817,1137,1,1783737200.902069569,0.374682,0.076256,0.009979,0.256529,0
1,7.3365,0.25,0.006350,0.243650,1417.743,1409.817,1137,0,1783737200.902069569,0.374682,0.076256,0.009979,0.256529,0
1,7.3576,0.25,0.006350,0.243650,1417.743,1409.817,1137,0,1783737200.902069569,0.374682,0.076256,0.009979,0.256529,0
1,7.3785,0.25,0.006350,0.243650,1417.743,1409.817,1136,0,1783737200.902069569,0.374682,0.076256,0.009979,0.256529,0
1,7.3994,0.25,0.006350,0.243650,1417.743,1409.817,1137,0,1783737200.902069569,0.374682,0.076256,0.009979,0.256529,0
1,7.4184,0.25,0.001958,0.248042,1417.743,1406.717,1135,1,1783737200.999600410,0.373574,0.077699,0.009710,0.255489,0
1,7.4233,0.25,0.001958,0.248042,1417.743,1406.717,1134,0,1783737200.999600410,0.373574,0.077699,0.009710,0.255489,0
1,7.4443,0.25,0.001958,0.248042,1417.743,1406.717,1135,0,1783737200.999600410,0.373574,0.077699,0.009710,0.255489,0
1,7.4653,0.25,0.001958,0.248042,1417.743,1406.717,1134,0,1783737200.999600410,0.373574,0.077699,0.009710,0.255489,0
1,7.4863,0.25,0.001958,0.248042,1417.743,1406.717,1135,0,1783737200.999600410,0.373574,0.077699,0.009710,0.255489,0
1,7.5072,0.25,0.001958,0.248042,1417.743,1406.717,1134,0,1783737200.999600410,0.373574,0.077699,0.009710,0.255489,0
1,7.5185,0.25,0.004681,0.245319,1417.743,1403.617,1132,1,1783737201.100336075,0.374851,0.079481,0.009975,0.256857,0
1,7.5319,0.25,0.004681,0.245319,1417.743,1403.617,1132,0,1783737201.100336075,0.374851,0.079481,0.009975,0.256857,0
1,7.5530,0.25,0.004681,0.245319,1417.743,1403.617,1132,0,1783737201.100336075,0.374851,0.079481,0.009975,0.256857,0
1,7.5740,0.25,0.004681,0.245319,1417.743,1403.617,1132,0,1783737201.100336075,0.374851,0.079481,0.009975,0.256857,0
1,7.5949,0.25,0.004681,0.245319,1417.743,1403.617,1132,0,1783737201.100336075,0.374851,0.079481,0.009975,0.256857,0
1,7.6167,0.25,0.004681,0.245319,1417.743,1403.617,1132,0,1783737201.100336075,0.374851,0.079481,0.009975,0.256857,0
1,7.6175,0.25,0.005934,0.244066,1417.743,1400.517,1129,1,1783737201.200549126,0.375858,0.076001,0.010441,0.257693,0
1,7.6361,0.25,0.005934,0.244066,1417.743,1400.517,1130,0,1783737201.200549126,0.375858,0.076001,0.010441,0.257693,0
1,7.6571,0.25,0.005934,0.244066,1417.743,1400.517,1129,0,1783737201.200549126,0.375858,0.076001,0.010441,0.257693,0
1,7.6781,0.25,0.005934,0.244066,1417.743,1400.517,1130,0,1783737201.200549126,0.375858,0.076001,0.010441,0.257693,0
1,7.6991,0.25,0.005934,0.244066,1417.743,1400.517,1129,0,1783737201.200549126,0.375858,0.076001,0.010441,0.257693,0
1,7.7172,0.25,-0.000074,0.250074,1417.743,1397.417,1127,1,1783737201.298802614,0.374108,0.073388,0.010555,0.255846,0
1,7.7276,0.25,-0.000074,0.250074,1417.743,1397.417,1127,0,1783737201.298802614,0.374108,0.073388,0.010555,0.255846,0
1,7.7488,0.25,-0.000074,0.250074,1417.743,1397.417,1127,0,1783737201.298802614,0.374108,0.073388,0.010555,0.255846,0
1,7.7699,0.25,-0.000074,0.250074,1417.743,1397.417,1127,0,1783737201.298802614,0.374108,0.073388,0.010555,0.255846,0
1,7.7909,0.25,-0.000074,0.250074,1417.743,1397.417,1127,0,1783737201.298802614,0.374108,0.073388,0.010555,0.255846,0
1,7.8120,0.25,-0.000074,0.250074,1417.743,1397.417,1127,0,1783737201.298802614,0.374108,0.073388,0.010555,0.255846,0
1,7.8177,0.25,0.000023,0.249977,1417.743,1394.317,1124,1,1783737201.399330139,0.374159,0.071603,0.011214,0.255845,0
1,7.8287,0.25,0.000023,0.249977,1417.743,1394.317,1125,0,1783737201.399330139,0.374159,0.071603,0.011214,0.255845,0
1,7.8498,0.25,0.000023,0.249977,1417.743,1394.317,1124,0,1783737201.399330139,0.374159,0.071603,0.011214,0.255845,0
1,7.8709,0.25,0.000023,0.249977,1417.743,1394.317,1125,0,1783737201.399330139,0.374159,0.071603,0.011214,0.255845,0
1,7.8919,0.25,0.000023,0.249977,1417.743,1394.317,1124,0,1783737201.399330139,0.374159,0.071603,0.011214,0.255845,0
1,7.9128,0.25,0.000023,0.249977,1417.743,1394.317,1124,0,1783737201.399330139,0.374159,0.071603,0.011214,0.255845,0
1,7.9182,0.25,0.006271,0.243729,1417.743,1391.217,1122,1,1783737201.499778748,0.376661,0.072590,0.011258,0.258373,0
1,7.9352,0.25,0.006271,0.243729,1417.743,1391.217,1122,0,1783737201.499778748,0.376661,0.072590,0.011258,0.258373,0
1,7.9563,0.25,0.006271,0.243729,1417.743,1391.217,1122,0,1783737201.499778748,0.376661,0.072590,0.011258,0.258373,0
1,7.9774,0.25,0.006271,0.243729,1417.743,1391.217,1122,0,1783737201.499778748,0.376661,0.072590,0.011258,0.258373,0
1,7.9983,0.25,0.006271,0.243729,1417.743,1391.217,1122,0,1783737201.499778748,0.376661,0.072590,0.011258,0.258373,0
1,8.0190,0.25,0.011190,0.238810,1417.743,1388.117,1120,1,1783737201.600288868,0.379256,0.073822,0.010782,0.261005,0
1,8.0261,0.25,0.011190,0.238810,1417.743,1388.117,1119,0,1783737201.600288868,0.379256,0.073822,0.010782,0.261005,0
1,8.0471,0.25,0.011190,0.238810,1417.743,1388.117,1120,0,1783737201.600288868,0.379256,0.073822,0.010782,0.261005,0
1,8.0681,0.25,0.011190,0.238810,1417.743,1388.117,1119,0,1783737201.600288868,0.379256,0.073822,0.010782,0.261005,0
1,8.0892,0.25,0.011190,0.238810,1417.743,1388.117,1119,0,1783737201.600288868,0.379256,0.073822,0.010782,0.261005,0
1,8.1103,0.25,0.011190,0.238810,1417.743,1388.117,1120,0,1783737201.600288868,0.379256,0.073822,0.010782,0.261005,0
1,8.1193,0.25,0.021016,0.228984,1417.743,1385.017,1117,1,1783737201.700737715,0.384333,0.073294,0.009063,0.266063,0
1,8.1332,0.25,0.021016,0.228984,1417.743,1385.017,1117,0,1783737201.700737715,0.384333,0.073294,0.009063,0.266063,0
1,8.1545,0.25,0.021016,0.228984,1417.743,1385.017,1117,0,1783737201.700737715,0.384333,0.073294,0.009063,0.266063,0
1,8.1755,0.25,0.021016,0.228984,1417.743,1385.017,1117,0,1783737201.700737715,0.384333,0.073294,0.009063,0.266063,0
1,8.1965,0.25,0.021016,0.228984,1417.743,1385.017,1117,0,1783737201.700737715,0.384333,0.073294,0.009063,0.266063,0
1,8.2174,0.25,0.021016,0.228984,1417.743,1385.017,1117,0,1783737201.700737715,0.384333,0.073294,0.009063,0.266063,0
1,8.2197,0.25,0.039352,0.210648,1417.743,1381.917,1114,1,1783737201.802422285,0.393909,0.075818,0.007366,0.275721,0
1,8.2347,0.25,0.039352,0.210648,1417.743,1381.917,1114,0,1783737201.802422285,0.393909,0.075818,0.007366,0.275721,0
1,8.2557,0.25,0.039352,0.210648,1417.743,1381.917,1115,0,1783737201.802422285,0.393909,0.075818,0.007366,0.275721,0
1,8.2768,0.25,0.039352,0.210648,1417.743,1381.917,1114,0,1783737201.802422285,0.393909,0.075818,0.007366,0.275721,0
1,8.2978,0.25,0.039352,0.210648,1417.743,1381.917,1115,0,1783737201.802422285,0.393909,0.075818,0.007366,0.275721,0
1,8.3188,0.25,0.039352,0.210648,1417.743,1381.917,1114,0,1783737201.802422285,0.393909,0.075818,0.007366,0.275721,0
1,8.3208,0.25,0.088157,0.161843,1417.743,1380.000,1113,1,1783737201.901817799,0.417220,0.076776,0.004857,0.299052,0
1,8.3319,0.25,0.088157,0.161843,1417.743,1380.000,1113,0,1783737201.901817799,0.417220,0.076776,0.004857,0.299052,0
1,8.3530,0.25,0.088157,0.161843,1417.743,1380.000,1113,0,1783737201.901817799,0.417220,0.076776,0.004857,0.299052,0
1,8.3741,0.25,0.088157,0.161843,1417.743,1380.000,1113,0,1783737201.901817799,0.417220,0.076776,0.004857,0.299052,0
1,8.3950,0.25,0.088157,0.161843,1417.743,1380.000,1113,0,1783737201.901817799,0.417220,0.076776,0.004857,0.299052,0
1,8.4160,0.25,0.088157,0.161843,1417.743,1380.000,1113,0,1783737201.901817799,0.417220,0.076776,0.004857,0.299052,0
1,8.4207,0.25,0.166226,0.083774,1417.743,1425.000,1149,1,1783737202.002584219,0.457570,0.075850,-0.000229,0.339344,1
1,8.4352,0.25,0.166226,0.083774,1417.743,1425.000,1149,0,1783737202.002584219,0.457570,0.075850,-0.000229,0.339344,1
1,8.4562,0.25,0.166226,0.083774,1417.743,1425.000,1149,0,1783737202.002584219,0.457570,0.075850,-0.000229,0.339344,1
1,8.4772,0.25,0.166226,0.083774,1417.743,1425.000,1149,0,1783737202.002584219,0.457570,0.075850,-0.000229,0.339344,1
1,8.4981,0.25,0.166226,0.083774,1417.743,1425.000,1150,0,1783737202.002584219,0.457570,0.075850,-0.000229,0.339344,1
1,8.5190,0.25,0.166226,0.083774,1417.743,1425.000,1149,0,1783737202.002584219,0.457570,0.075850,-0.000229,0.339344,1
1,8.5401,0.25,0.285372,-0.035372,1417.743,1425.000,1149,1,1783737202.102862120,0.522034,0.075948,-0.009768,0.403783,1
1,8.5430,0.25,0.285372,-0.035372,1417.743,1425.000,1149,0,1783737202.102862120,0.522034,0.075948,-0.009768,0.403783,1
1,8.5641,0.25,0.285372,-0.035372,1417.743,1425.000,1149,0,1783737202.102862120,0.522034,0.075948,-0.009768,0.403783,1
1,8.5851,0.25,0.285372,-0.035372,1417.743,1425.000,1150,0,1783737202.102862120,0.522034,0.075948,-0.009768,0.403783,1
1,8.6060,0.25,0.285372,-0.035372,1417.743,1425.000,1149,0,1783737202.102862120,0.522034,0.075948,-0.009768,0.403783,1
1,8.6196,0.25,0.355896,-0.105896,1417.743,1425.000,1149,1,1783737202.201120853,0.577890,0.079112,-0.025234,0.459707,1
1,8.6397,0.25,0.355896,-0.105896,1417.743,1425.000,1149,0,1783737202.201120853,0.577890,0.079112,-0.025234,0.459707,1
