direction,block,elapsed_s,block_elapsed_s,target_speed_mps,target_curvature_1pm,steering_pulse_us,steering_tick,approach_direction,controller_state,esc_pulse_us,esc_tick,adaptive_feedforward_us,integral_trim_us,fresh_odom,transition_sample,tf_stamp,x_m,y_m,yaw_rad,measured_speed_mps,increment_ds_m,increment_dyaw_rad,instant_curvature_1pm,block_motion_m,direction_motion_m,settled_signed_distance_m,settled_heading_change_rad,front_clearance_m,rear_clearance_m
forward,1,3.0164,0.0000,0.2000,0.00000,1450.000,1169,same,startup,1423.384,1148,1419.384,0.000,0,0,1783745373.407500982,-0.344721,-0.757989,0.718434,-0.005143,,,,0.000000,0.000000,0.000000,0.000000,0.990,2.088
forward,1,3.0382,0.0219,0.2000,0.00000,1450.000,1169,same,startup,1423.384,1148,1419.384,0.000,0,0,1783745373.407500982,-0.344721,-0.757989,0.718434,-0.005143,,,,0.000000,0.000000,0.000000,0.000000,0.990,2.088
forward,1,3.0598,0.0434,0.2000,0.00000,1450.000,1169,same,startup,1423.384,1148,1419.384,0.000,0,0,1783745373.407500982,-0.344721,-0.757989,0.718434,-0.005143,,,,0.000000,0.000000,0.000000,0.000000,0.990,2.088
forward,1,3.0814,0.0650,0.2000,0.00000,1450.000,1169,same,startup,1423.384,1148,1419.384,0.000,0,0,1783745373.407500982,-0.344721,-0.757989,0.718434,-0.005143,,,,0.000000,0.000000,0.000000,0.000000,0.990,2.088
forward,1,3.1031,0.0867,0.2000,0.00000,1450.000,1169,same,startup,1423.384,1148,1419.384,0.000,0,0,1783745373.407500982,-0.344721,-0.757989,0.718434,-0.005143,,,,0.000000,0.000000,0.000000,0.000000,0.990,2.087
forward,1,3.1056,0.0892,0.2000,0.00000,1450.000,1169,same,startup,1422.144,1147,1419.384,0.000,1,1,1783745373.507555246,-0.347818,-0.764060,0.719998,-0.019671,-0.0063291,0.0015640,-0.2471167,0.006329,0.006329,0.000000,0.000000,0.990,2.087
forward,1,3.1213,0.1049,0.2000,0.00000,1450.000,1169,same,startup,1422.144,1147,1419.384,0.000,0,0,1783745373.507555246,-0.347818,-0.764060,0.719998,-0.019671,,,,0.006329,0.006329,0.000000,0.000000,0.990,2.087
forward,1,3.1429,0.1265,0.2000,0.00000,1450.000,1169,same,startup,1422.144,1147,1419.384,0.000,0,0,1783745373.507555246,-0.347818,-0.764060,0.719998,-0.019671,,,,0.006329,0.006329,0.000000,0.000000,0.990,2.087
forward,1,3.1644,0.1480,0.2000,0.00000,1450.000,1169,same,startup,1422.144,1147,1419.384,0.000,0,0,1783745373.507555246,-0.347818,-0.764060,0.719998,-0.019671,,,,0.006329,0.006329,0.000000,0.000000,0.990,2.087
forward,1,3.1859,0.1696,0.2000,0.00000,1450.000,1169,same,startup,1422.144,1147,1419.384,0.000,0,0,1783745373.507555246,-0.347818,-0.764060,0.719998,-0.019671,,,,0.006329,0.006329,0.000000,0.000000,0.990,2.085
forward,1,3.2054,0.1890,0.2000,0.00000,1450.000,1169,same,startup,1420.904,1146,1419.384,0.000,1,2,1783745373.605796337,-0.345224,-0.763059,0.721606,-0.008115,0.0026089,0.0016073,0.6160842,0.008938,0.008938,0.000000,0.000000,0.990,2.085
forward,1,3.2173,0.2009,0.2000,0.00000,1450.000,1169,same,startup,1420.904,1146,1419.384,0.000,0,0,1783745373.605796337,-0.345224,-0.763059,0.721606,-0.008115,,,,0.008938,0.008938,0.000000,0.000000,0.990,2.085
forward,1,3.2389,0.2226,0.2000,0.00000,1450.000,1169,same,startup,1420.904,1146,1419.384,0.000,0,0,1783745373.605796337,-0.345224,-0.763059,0.721606,-0.008115,,,,0.008938,0.008938,0.000000,0.000000,0.990,2.085
forward,1,3.2605,0.2441,0.2000,0.00000,1450.000,1169,same,startup,1420.904,1146,1419.384,0.000,0,0,1783745373.605796337,-0.345224,-0.763059,0.721606,-0.008115,,,,0.008938,0.008938,0.000000,0.000000,0.990,2.085
forward,1,3.2820,0.2656,0.2000,0.00000,1450.000,1169,same,startup,1420.904,1146,1419.384,0.000,0,0,1783745373.605796337,-0.345224,-0.763059,0.721606,-0.008115,,,,0.008938,0.008938,0.000000,0.000000,0.992,2.087
forward,1,3.3026,0.2863,0.2000,0.00000,1450.000,1169,same,startup,1419.664,1145,1419.384,0.000,1,3,1783745373.706257820,-0.344549,-0.761134,0.721349,-0.001660,0.0017786,-0.0002569,-0.1444464,0.010717,0.010717,0.000000,0.000000,0.992,2.087
forward,1,3.3175,0.3012,0.2000,0.00000,1450.000,1169,same,startup,1419.664,1145,1419.384,0.000,0,0,1783745373.706257820,-0.344549,-0.761134,0.721349,-0.001660,,,,0.010717,0.010717,0.000000,0.000000,0.992,2.087
forward,1,3.3392,0.3228,0.2000,0.00000,1450.000,1169,same,startup,1419.664,1145,1419.384,0.000,0,0,1783745373.706257820,-0.344549,-0.761134,0.721349,-0.001660,,,,0.010717,0.010717,0.000000,0.000000,0.992,2.087
forward,1,3.3607,0.3444,0.2000,0.00000,1450.000,1169,same,startup,1419.664,1145,1419.384,0.000,0,0,1783745373.706257820,-0.344549,-0.761134,0.721349,-0.001660,,,,0.010717,0.010717,0.000000,0.000000,0.992,2.087
forward,1,3.3823,0.3659,0.2000,0.00000,1450.000,1169,same,startup,1419.664,1145,1419.384,0.000,0,0,1783745373.706257820,-0.344549,-0.761134,0.721349,-0.001660,,,,0.010717,0.010717,0.000000,0.000000,0.992,2.086
forward,1,3.4030,0.3866,0.2000,0.00000,1450.000,1169,same,startup,1418.424,1144,1419.384,0.000,1,4,1783745373.803842783,-0.344326,-0.760532,0.720387,0.000202,0.0005649,-0.0009618,-1.7025300,0.011281,0.011281,0.000000,0.000000,0.992,2.086
forward,1,3.4211,0.4047,0.2000,0.00000,1450.000,1169,same,startup,1418.424,1144,1419.384,0.000,0,0,1783745373.803842783,-0.344326,-0.760532,0.720387,0.000202,,,,0.011281,0.011281,0.000000,0.000000,0.992,2.086
forward,1,3.4428,0.4264,0.2000,0.00000,1450.000,1169,same,startup,1418.424,1144,1419.384,0.000,0,0,1783745373.803842783,-0.344326,-0.760532,0.720387,0.000202,,,,0.011281,0.011281,0.000000,0.000000,0.992,2.086
forward,1,3.4643,0.4480,0.2000,0.00000,1450.000,1169,same,startup,1418.424,1144,1419.384,0.000,0,0,1783745373.803842783,-0.344326,-0.760532,0.720387,0.000202,,,,0.011281,0.011281,0.000000,0.000000,0.992,2.086
forward,1,3.4859,0.4695,0.2000,0.00000,1450.000,1169,same,startup,1418.424,1144,1419.384,0.000,0,0,1783745373.803842783,-0.344326,-0.760532,0.720387,0.000202,,,,0.011281,0.011281,0.000000,0.000000,0.991,2.086
forward,1,3.5012,0.4848,0.2000,0.00000,1450.000,1169,same,startup,1415.324,1141,1419.384,0.000,1,5,1783745373.904335499,-0.341643,-0.760089,0.717113,0.005901,0.0023109,-0.0032737,-1.4166240,0.013592,0.013592,0.000000,0.000000,0.991,2.086
forward,1,3.5177,0.5013,0.2000,0.00000,1450.000,1169,same,startup,1415.324,1141,1419.384,0.000,0,0,1783745373.904335499,-0.341643,-0.760089,0.717113,0.005901,,,,0.013592,0.013592,0.000000,0.000000,0.991,2.086
forward,1,3.5394,0.5230,0.2000,0.00000,1450.000,1169,same,startup,1415.324,1141,1419.384,0.000,0,0,1783745373.904335499,-0.341643,-0.760089,0.717113,0.005901,,,,0.013592,0.013592,0.000000,0.000000,0.991,2.086
forward,1,3.5610,0.5446,0.2000,0.00000,1450.000,1169,same,startup,1415.324,1141,1419.384,0.000,0,0,1783745373.904335499,-0.341643,-0.760089,0.717113,0.005901,,,,0.013592,0.013592,0.000000,0.000000,0.991,2.086
forward,1,3.5826,0.5662,0.2000,0.00000,1450.000,1169,same,startup,1415.324,1141,1419.384,0.000,0,0,1783745373.904335499,-0.341643,-0.760089,0.717113,0.005901,,,,0.013592,0.013592,0.000000,0.000000,0.992,2.085
forward,1,3.6015,0.5852,0.2000,0.00000,1450.000,1169,same,startup,1412.224,1139,1419.384,0.000,1,6,1783745374.002496958,-0.341512,-0.757731,0.715196,0.008622,0.0016476,-0.0019177,-1.1639502,0.015240,0.015240,0.000000,0.000000,0.992,2.085
forward,1,3.6184,0.6020,0.2000,0.00000,1450.000,1169,same,startup,1412.224,1139,1419.384,0.000,0,0,1783745374.002496958,-0.341512,-0.757731,0.715196,0.008622,,,,0.015240,0.015240,0.000000,0.000000,0.992,2.085
forward,1,3.6401,0.6237,0.2000,0.00000,1450.000,1169,same,startup,1412.224,1139,1419.384,0.000,0,0,1783745374.002496958,-0.341512,-0.757731,0.715196,0.008622,,,,0.015240,0.015240,0.000000,0.000000,0.992,2.085
forward,1,3.6617,0.6453,0.2000,0.00000,1450.000,1169,same,startup,1412.224,1139,1419.384,0.000,0,0,1783745374.002496958,-0.341512,-0.757731,0.715196,0.008622,,,,0.015240,0.015240,0.000000,0.000000,0.992,2.085
forward,1,3.6832,0.6668,0.2000,0.00000,1450.000,1169,same,startup,1412.224,1139,1419.384,0.000,0,0,1783745374.002496958,-0.341512,-0.757731,0.715196,0.008622,,,,0.015240,0.015240,0.000000,0.000000,0.992,1.612
forward,1,3.7024,0.6860,0.2000,0.00000,1450.000,1169,same,startup,1409.124,1136,1419.384,0.000,1,7,1783745374.102855921,-0.340508,-0.755331,0.716190,0.012275,0.0023318,0.0009941,0.4263199,0.017572,0.017572,0.000000,0.000000,0.992,1.612
forward,1,3.7158,0.6995,0.2000,0.00000,1450.000,1169,same,startup,1409.124,1136,1419.384,0.000,0,0,1783745374.102855921,-0.340508,-0.755331,0.716190,0.012275,,,,0.017572,0.017572,0.000000,0.000000,0.992,1.612
forward,1,3.7375,0.7212,0.2000,0.00000,1450.000,1169,same,startup,1409.124,1136,1419.384,0.000,0,0,1783745374.102855921,-0.340508,-0.755331,0.716190,0.012275,,,,0.017572,0.017572,0.000000,0.000000,0.992,1.612
forward,1,3.7591,0.7427,0.2000,0.00000,1450.000,1169,same,startup,1409.124,1136,1419.384,0.000,0,0,1783745374.102855921,-0.340508,-0.755331,0.716190,0.012275,,,,0.017572,0.017572,0.000000,0.000000,0.992,1.612
forward,1,3.7806,0.7642,0.2000,0.00000,1450.000,1169,same,startup,1409.124,1136,1419.384,0.000,0,0,1783745374.102855921,-0.340508,-0.755331,0.716190,0.012275,,,,0.017572,0.017572,0.000000,0.000000,0.992,1.612
forward,1,3.8020,0.7857,0.2000,0.00000,1450.000,1169,same,startup,1406.024,1134,1419.384,0.000,1,8,1783745374.203233004,-0.341850,-0.756893,0.717221,0.004131,-0.0020379,0.0010316,-0.5062061,0.019610,0.019610,0.000000,0.000000,0.992,1.612
forward,1,3.8156,0.7992,0.2000,0.00000,1450.000,1169,same,startup,1406.024,1134,1419.384,0.000,0,0,1783745374.203233004,-0.341850,-0.756893,0.717221,0.004131,,,,0.019610,0.019610,0.000000,0.000000,0.992,1.612
forward,1,3.8373,0.8209,0.2000,0.00000,1450.000,1169,same,startup,1406.024,1134,1419.384,0.000,0,0,1783745374.203233004,-0.341850,-0.756893,0.717221,0.004131,,,,0.019610,0.019610,0.000000,0.000000,0.992,1.612
forward,1,3.8588,0.8424,0.2000,0.00000,1450.000,1169,same,startup,1406.024,1134,1419.384,0.000,0,0,1783745374.203233004,-0.341850,-0.756893,0.717221,0.004131,,,,0.019610,0.019610,0.000000,0.000000,0.992,1.612
forward,1,3.8803,0.8639,0.2000,0.00000,1450.000,1169,same,startup,1406.024,1134,1419.384,0.000,0,0,1783745374.203233004,-0.341850,-0.756893,0.717221,0.004131,,,,0.019610,0.019610,0.000000,0.000000,0.994,2.078
forward,1,3.9026,0.8862,0.2000,0.00000,1450.000,1169,same,startup,1402.924,1131,1419.384,0.000,1,9,1783745374.303323984,-0.341140,-0.758680,0.718858,0.001498,-0.0006405,0.0016370,-2.5560445,0.020250,0.020250,0.000000,0.000000,0.994,2.078
forward,1,3.9207,0.9043,0.2000,0.00000,1450.000,1169,same,startup,1402.924,1131,1419.384,0.000,0,0,1783745374.303323984,-0.341140,-0.758680,0.718858,0.001498,,,,0.020250,0.020250,0.000000,0.000000,0.994,2.078
forward,1,3.9423,0.9259,0.2000,0.00000,1450.000,1169,same,startup,1402.924,1131,1419.384,0.000,0,0,1783745374.303323984,-0.341140,-0.758680,0.718858,0.001498,,,,0.020250,0.020250,0.000000,0.000000,0.994,2.078
forward,1,3.9637,0.9474,0.2000,0.00000,1450.000,1169,same,startup,1402.924,1131,1419.384,0.000,0,0,1783745374.303323984,-0.341140,-0.758680,0.718858,0.001498,,,,0.020250,0.020250,0.000000,0.000000,0.994,2.078
forward,1,3.9852,0.9689,0.2000,0.00000,1450.000,1169,same,startup,1402.924,1131,1419.384,0.000,0,0,1783745374.303323984,-0.341140,-0.758680,0.718858,0.001498,,,,0.020250,0.020250,0.000000,0.000000,1.005,2.065
forward,1,4.0007,0.9843,0.2000,0.00000,1450.000,1169,same,startup,1399.824,1129,1419.384,0.000,1,10,1783745374.403879642,-0.335969,-0.752847,0.721020,0.020350,0.0077333,0.0021614,0.2794897,0.027983,0.027983,0.000000,0.000000,1.005,2.065
forward,1,4.0189,1.0025,0.2000,0.00000,1450.000,1169,same,startup,1399.824,1129,1419.384,0.000,0,0,1783745374.403879642,-0.335969,-0.752847,0.721020,0.020350,,,,0.027983,0.027983,0.000000,0.000000,1.005,2.065
forward,1,4.0406,1.0243,0.2000,0.00000,1450.000,1169,same,startup,1399.824,1129,1419.384,0.000,0,0,1783745374.403879642,-0.335969,-0.752847,0.721020,0.020350,,,,0.027983,0.027983,0.000000,0.000000,1.005,2.065
forward,1,4.0623,1.0460,0.2000,0.00000,1450.000,1169,same,startup,1399.824,1129,1419.384,0.000,0,0,1783745374.403879642,-0.335969,-0.752847,0.721020,0.020350,,,,0.027983,0.027983,0.000000,0.000000,1.005,2.065
forward,1,4.0839,1.0675,0.2000,0.00000,1450.000,1169,same,startup,1399.824,1129,1419.384,0.000,0,0,1783745374.403879642,-0.335969,-0.752847,0.721020,0.020350,,,,0.027983,0.027983,0.000000,0.000000,1.023,2.047
forward,1,4.1011,1.0847,0.2000,0.00000,1450.000,1169,same,rolling,1419.384,1145,1419.384,0.000,1,11,1783745374.501968861,-0.323740,-0.742498,0.721029,0.056087,0.0160176,0.0000093,0.0005810,0.044001,0.044001,0.000000,0.000000,1.023,2.047
forward,1,4.1202,1.1038,0.2000,0.00000,1450.000,1169,same,rolling,1419.384,1145,1419.384,0.000,0,0,1783745374.501968861,-0.323740,-0.742498,0.721029,0.056087,,,,0.044001,0.044001,0.000000,0.000000,1.023,2.047
forward,1,4.1418,1.1255,0.2000,0.00000,1450.000,1169,same,rolling,1419.384,1145,1419.384,0.000,0,0,1783745374.501968861,-0.323740,-0.742498,0.721029,0.056087,,,,0.044001,0.044001,0.000000,0.000000,1.023,2.047
forward,1,4.1634,1.1470,0.2000,0.00000,1450.000,1169,same,rolling,1419.384,1145,1419.384,0.000,0,0,1783745374.501968861,-0.323740,-0.742498,0.721029,0.056087,,,,0.044001,0.044001,0.000000,0.000000,1.023,2.047
forward,1,4.1849,1.1686,0.2000,0.00000,1450.000,1169,same,rolling,1419.384,1145,1419.384,0.000,0,0,1783745374.501968861,-0.323740,-0.742498,0.721029,0.056087,,,,0.044001,0.044001,0.000000,0.000000,1.048,2.017
forward,1,4.2012,1.1849,0.2000,0.00000,1450.000,1169,same,rolling,1419.384,1145,1419.384,0.000,0,0,1783745374.501968861,-0.323740,-0.742498,0.721029,0.056087,,,,0.044001,0.044001,0.000000,0.000000,1.048,2.017
forward,1,4.2230,1.2066,0.2000,0.00000,1450.000,1169,same,rolling,1417.556,1143,1419.144,-0.239,1,12,1783745374.602443218,-0.301525,-0.719975,0.719940,0.120577,0.0315536,-0.0010885,-0.0344969,0.075555,0.075555,0.031554,-0.001089,1.048,2.017
forward,1,4.2272,1.2108,0.2000,0.00000,1450.000,1169,same,rolling,1417.556,1143,1419.144,-0.239,0,0,1783745374.602443218,-0.301525,-0.719975,0.719940,0.120577,,,,0.075555,0.075555,0.031554,-0.001089,1.048,2.017
forward,1,4.2488,1.2324,0.2000,0.00000,1450.000,1169,same,rolling,1417.556,1143,1419.144,-0.239,0,0,1783745374.602443218,-0.301525,-0.719975,0.719940,0.120577,,,,0.075555,0.075555,0.031554,-0.001089,1.048,2.017
forward,1,4.2703,1.2540,0.2000,0.00000,1450.000,1169,same,rolling,1417.556,1143,1419.144,-0.239,0,0,1783745374.602443218,-0.301525,-0.719975,0.719940,0.120577,,,,0.075555,0.075555,0.031554,-0.001089,1.048,2.017
forward,1,4.2922,1.2758,0.2000,0.00000,1450.000,1169,same,rolling,1417.556,1143,1419.144,-0.239,0,0,1783745374.602443218,-0.301525,-0.719975,0.719940,0.120577,,,,0.075555,0.075555,0.031554,-0.001089,1.076,1.995
forward,1,4.3017,1.2854,0.2000,0.00000,1450.000,1169,same,rolling,1417.768,1143,1418.965,-0.419,1,13,1783745374.702572823,-0.286886,-0.706445,0.717638,0.140183,0.0199262,-0.0023026,-0.1155559,0.095481,0.095481,0.051480,-0.003391,1.076,1.995
forward,1,4.3226,1.3062,0.2000,0.00000,1450.000,1169,same,rolling,1417.768,1143,1418.965,-0.419,0,0,1783745374.702572823,-0.286886,-0.706445,0.717638,0.140183,,,,0.095481,0.095481,0.051480,-0.003391,1.076,1.995
forward,1,4.3444,1.3281,0.2000,0.00000,1450.000,1169,same,rolling,1417.768,1143,1418.965,-0.419,0,0,1783745374.702572823,-0.286886,-0.706445,0.717638,0.140183,,,,0.095481,0.095481,0.051480,-0.003391,1.076,1.995
forward,1,4.3662,1.3499,0.2000,0.00000,1450.000,1169,same,rolling,1417.768,1143,1418.965,-0.419,0,0,1783745374.702572823,-0.286886,-0.706445,0.717638,0.140183,,,,0.095481,0.095481,0.051480,-0.003391,1.076,1.995
forward,1,4.3878,1.3714,0.2000,0.00000,1450.000,1169,same,rolling,1417.768,1143,1418.965,-0.419,0,0,1783745374.702572823,-0.286886,-0.706445,0.717638,0.140183,,,,0.095481,0.095481,0.051480,-0.003391,1.097,1.974
forward,1,4.4024,1.3861,0.2000,0.00000,1450.000,1169,same,rolling,1418.120,1144,1418.854,-0.530,1,14,1783745374.803093195,-0.269357,-0.690966,0.713458,0.163297,0.0233848,-0.0041797,-0.1787372,0.118866,0.118866,0.074865,-0.007571,1.097,1.974
forward,1,4.4181,1.4017,0.2000,0.00000,1450.000,1169,same,rolling,1418.120,1144,1418.854,-0.530,0,0,1783745374.803093195,-0.269357,-0.690966,0.713458,0.163297,,,,0.118866,0.118866,0.074865,-0.007571,1.097,1.974
forward,1,4.4397,1.4233,0.2000,0.00000,1450.000,1169,same,rolling,1418.120,1144,1418.854,-0.530,0,0,1783745374.803093195,-0.269357,-0.690966,0.713458,0.163297,,,,0.118866,0.118866,0.074865,-0.007571,1.097,1.974
forward,1,4.4614,1.4450,0.2000,0.00000,1450.000,1169,same,rolling,1418.120,1144,1418.854,-0.530,0,0,1783745374.803093195,-0.269357,-0.690966,0.713458,0.163297,,,,0.118866,0.118866,0.074865,-0.007571,1.097,1.974
forward,1,4.4830,1.4666,0.2000,0.00000,1450.000,1169,same,rolling,1418.120,1144,1418.854,-0.530,0,0,1783745374.803093195,-0.269357,-0.690966,0.713458,0.163297,,,,0.118866,0.118866,0.074865,-0.007571,1.122,1.952
forward,1,4.5023,1.4859,0.2000,0.00000,1450.000,1169,same,rolling,1418.631,1144,1418.825,-0.559,1,15,1783745374.903664827,-0.248184,-0.673727,0.712009,0.190313,0.0272911,-0.0014492,-0.0531032,0.146157,0.146157,0.102156,-0.009020,1.122,1.952
forward,1,4.5198,1.5034,0.2000,0.00000,1450.000,1169,same,rolling,1418.631,1144,1418.825,-0.559,0,0,1783745374.903664827,-0.248184,-0.673727,0.712009,0.190313,,,,0.146157,0.146157,0.102156,-0.009020,1.122,1.952
forward,1,4.5415,1.5251,0.2000,0.00000,1450.000,1169,same,rolling,1418.631,1144,1418.825,-0.559,0,0,1783745374.903664827,-0.248184,-0.673727,0.712009,0.190313,,,,0.146157,0.146157,0.102156,-0.009020,1.122,1.952
forward,1,4.5630,1.5467,0.2000,0.00000,1450.000,1169,same,rolling,1418.631,1144,1418.825,-0.559,0,0,1783745374.903664827,-0.248184,-0.673727,0.712009,0.190313,,,,0.146157,0.146157,0.102156,-0.009020,1.122,1.952
forward,1,4.5845,1.5682,0.2000,0.00000,1450.000,1169,same,rolling,1418.631,1144,1418.825,-0.559,0,0,1783745374.903664827,-0.248184,-0.673727,0.712009,0.190313,,,,0.146157,0.146157,0.102156,-0.009020,1.143,1.933
forward,1,4.6029,1.5865,0.2000,0.00000,1450.000,1169,same,rolling,1418.969,1144,1418.844,-0.540,1,16,1783745375.003541231,-0.230096,-0.655821,0.711062,0.206293,0.0253918,-0.0009471,-0.0373000,0.171549,0.171549,0.127548,-0.009967,1.143,1.933
forward,1,4.6142,1.5978,0.2000,0.00000,1450.000,1169,same,rolling,1418.969,1144,1418.844,-0.540,0,0,1783745375.003541231,-0.230096,-0.655821,0.711062,0.206293,,,,0.171549,0.171549,0.127548,-0.009967,1.143,1.933
forward,1,4.6358,1.6195,0.2000,0.00000,1450.000,1169,same,rolling,1418.969,1144,1418.844,-0.540,0,0,1783745375.003541231,-0.230096,-0.655821,0.711062,0.206293,,,,0.171549,0.171549,0.127548,-0.009967,1.143,1.933
forward,1,4.6573,1.6410,0.2000,0.00000,1450.000,1169,same,rolling,1418.969,1144,1418.844,-0.540,0,0,1783745375.003541231,-0.230096,-0.655821,0.711062,0.206293,,,,0.171549,0.171549,0.127548,-0.009967,1.143,1.933
forward,1,4.6788,1.6625,0.2000,0.00000,1450.000,1169,same,rolling,1418.969,1144,1418.844,-0.540,0,0,1783745375.003541231,-0.230096,-0.655821,0.711062,0.206293,,,,0.171549,0.171549,0.127548,-0.009967,1.143,1.933
forward,1,4.7004,1.6840,0.2000,0.00000,1450.000,1169,same,rolling,1418.969,1144,1418.844,-0.540,0,0,1783745375.003541231,-0.230096,-0.655821,0.711062,0.206293,,,,0.171549,0.171549,0.127548,-0.009967,1.164,1.913
forward,1,4.7034,1.6871,0.2000,0.00000,1450.000,1169,same,rolling,1418.675,1144,1418.821,-0.562,1,17,1783745375.104140520,-0.217799,-0.646698,0.712888,0.192669,0.0152707,0.0018263,0.1195941,0.186819,0.186819,0.142818,-0.008141,1.164,1.913
forward,1,4.7230,1.7066,0.2000,0.00000,1450.000,1169,same,rolling,1418.675,1144,1418.821,-0.562,0,0,1783745375.104140520,-0.217799,-0.646698,0.712888,0.192669,,,,0.186819,0.186819,0.142818,-0.008141,1.164,1.913
forward,1,4.7446,1.7282,0.2000,0.00000,1450.000,1169,same,rolling,1418.675,1144,1418.821,-0.562,0,0,1783745375.104140520,-0.217799,-0.646698,0.712888,0.192669,,,,0.186819,0.186819,0.142818,-0.008141,1.164,1.913
forward,1,4.7662,1.7498,0.2000,0.00000,1450.000,1169,same,rolling,1418.675,1144,1418.821,-0.562,0,0,1783745375.104140520,-0.217799,-0.646698,0.712888,0.192669,,,,0.186819,0.186819,0.142818,-0.008141,1.164,1.913
forward,1,4.7877,1.7713,0.2000,0.00000,1450.000,1169,same,rolling,1418.675,1144,1418.821,-0.562,0,0,1783745375.104140520,-0.217799,-0.646698,0.712888,0.192669,,,,0.186819,0.186819,0.142818,-0.008141,1.185,1.893
forward,1,4.8038,1.7874,0.2000,0.00000,1450.000,1169,same,rolling,1418.455,1144,1418.773,-0.610,1,18,1783745375.204696894,-0.204498,-0.637752,0.714679,0.184059,0.0159111,0.0017912,0.1125774,0.202730,0.202730,0.158729,-0.006350,1.185,1.893
forward,1,4.8184,1.8020,0.2000,0.00000,1450.000,1169,same,rolling,1418.455,1144,1418.773,-0.610,0,0,1783745375.204696894,-0.204498,-0.637752,0.714679,0.184059,,,,0.202730,0.202730,0.158729,-0.006350,1.185,1.893
forward,1,4.8400,1.8237,0.2000,0.00000,1450.000,1169,same,rolling,1418.455,1144,1418.773,-0.610,0,0,1783745375.204696894,-0.204498,-0.637752,0.714679,0.184059,,,,0.202730,0.202730,0.158729,-0.006350,1.185,1.893
forward,1,4.8618,1.8454,0.2000,0.00000,1450.000,1169,same,rolling,1418.455,1144,1418.773,-0.610,0,0,1783745375.204696894,-0.204498,-0.637752,0.714679,0.184059,,,,0.202730,0.202730,0.158729,-0.006350,1.185,1.893
forward,1,4.8834,1.8670,0.2000,0.00000,1450.000,1169,same,rolling,1418.455,1144,1418.773,-0.610,0,0,1783745375.204696894,-0.204498,-0.637752,0.714679,0.184059,,,,0.202730,0.202730,0.158729,-0.006350,1.202,1.877
forward,1,4.9015,1.8851,0.2000,0.00000,1450.000,1169,same,rolling,1418.246,1144,1418.704,-0.679,1,19,1783745375.305044651,-0.193645,-0.626352,0.712006,0.177074,0.0156663,-0.0026732,-0.1706343,0.218397,0.218397,0.174396,-0.009023,1.202,1.877
forward,1,4.9185,1.9021,0.2000,0.00000,1450.000,1169,same,rolling,1418.246,1144,1418.704,-0.679,0,0,1783745375.305044651,-0.193645,-0.626352,0.712006,0.177074,,,,0.218397,0.218397,0.174396,-0.009023,1.202,1.877
forward,1,4.9401,1.9238,0.2000,0.00000,1450.000,1169,same,rolling,1418.246,1144,1418.704,-0.679,0,0,1783745375.305044651,-0.193645,-0.626352,0.712006,0.177074,,,,0.218397,0.218397,0.174396,-0.009023,1.202,1.877
forward,1,4.9617,1.9453,0.2000,0.00000,1450.000,1169,same,rolling,1418.246,1144,1418.704,-0.679,0,0,1783745375.305044651,-0.193645,-0.626352,0.712006,0.177074,,,,0.218397,0.218397,0.174396,-0.009023,1.202,1.877
forward,1,4.9832,1.9668,0.2000,0.00000,1450.000,1169,same,rolling,1418.246,1144,1418.704,-0.679,0,0,1783745375.305044651,-0.193645,-0.626352,0.712006,0.177074,,,,0.218397,0.218397,0.174396,-0.009023,1.220,1.862
forward,1,5.0017,1.9854,0.2000,0.00000,1450.000,1169,same,rolling,1418.274,1144,1418.649,-0.734,1,20,1783745375.402800322,-0.180386,-0.612723,0.712687,0.181251,0.0189430,0.0006814,0.0359695,0.237340,0.237340,0.193339,-0.008342,1.220,1.862
forward,1,5.0194,2.0030,0.2000,0.00000,1450.000,1169,same,rolling,1418.274,1144,1418.649,-0.734,0,0,1783745375.402800322,-0.180386,-0.612723,0.712687,0.181251,,,,0.237340,0.237340,0.193339,-0.008342,1.220,1.862
forward,1,5.0415,2.0251,0.2000,0.00000,1450.000,1169,same,rolling,1418.274,1144,1418.649,-0.734,0,0,1783745375.402800322,-0.180386,-0.612723,0.712687,0.181251,,,,0.237340,0.237340,0.193339,-0.008342,1.220,1.862
forward,1,5.0633,2.0469,0.2000,0.00000,1450.000,1169,same,rolling,1418.274,1144,1418.649,-0.734,0,0,1783745375.402800322,-0.180386,-0.612723,0.712687,0.181251,,,,0.237340,0.237340,0.193339,-0.008342,1.220,1.862
forward,1,5.0849,2.0685,0.2000,0.00000,1450.000,1169,same,rolling,1418.274,1144,1418.649,-0.734,0,0,1783745375.402800322,-0.180386,-0.612723,0.712687,0.181251,,,,0.237340,0.237340,0.193339,-0.008342,1.235,1.845
forward,1,5.1027,2.0863,0.2000,0.00000,1450.000,1169,same,rolling,1418.147,1144,1418.584,-0.800,1,21,1783745375.503025293,-0.167499,-0.601736,0.711914,0.178180,0.0169346,-0.0007735,-0.0456751,0.254274,0.254274,0.210273,-0.009115,1.235,1.845
forward,1,5.1174,2.1010,0.2000,0.00000,1450.000,1169,same,rolling,1418.147,1144,1418.584,-0.800,0,0,1783745375.503025293,-0.167499,-0.601736,0.711914,0.178180,,,,0.254274,0.254274,0.210273,-0.009115,1.235,1.845
