trial,direction,phase,elapsed_s,pulse_us,tick,signed_speed_mps,acceleration_mps2,distance_m,clearance_m
3,reverse,coast,15.0292,1500.00,1210,-0.070977,0.000000,0.526091,1.570
3,reverse,coast,15.0350,1500.00,1210,-0.070977,0.000000,0.526091,1.571
3,reverse,coast,15.0478,1500.00,1210,-0.048109,1.779225,0.524030,1.571
3,reverse,coast,15.0682,1500.00,1210,-0.048109,0.000000,0.524030,1.571
3,reverse,coast,15.0885,1500.00,1210,-0.048109,0.000000,0.524030,1.571
3,reverse,coast,15.1087,1500.00,1210,-0.048109,0.000000,0.524030,1.571
3,reverse,coast,15.1290,1500.00,1210,-0.048109,0.000000,0.524030,1.571
3,reverse,coast,15.1323,1500.00,1210,-0.048109,0.000000,0.524030,1.569
3,reverse,coast,15.1469,1500.00,1210,-0.032581,1.063426,0.522622,1.569
3,reverse,coast,15.1672,1500.00,1210,-0.032581,0.000000,0.522622,1.569
3,reverse,coast,15.1877,1500.00,1210,-0.032581,0.000000,0.522622,1.569
3,reverse,coast,15.2080,1500.00,1210,-0.032581,0.000000,0.522622,1.569
3,reverse,coast,15.2283,1500.00,1210,-0.032581,0.000000,0.522622,1.569
3,reverse,coast,15.2329,1500.00,1210,-0.032581,0.000000,0.522622,1.570
3,reverse,coast,15.2500,1500.00,1210,-0.028593,0.233310,0.524243,1.570
3,reverse,coast,15.2703,1500.00,1210,-0.028593,0.000000,0.524243,1.570
3,reverse,coast,15.2906,1500.00,1210,-0.028593,0.000000,0.524243,1.570
3,reverse,coast,15.3108,1500.00,1210,-0.028593,0.000000,0.524243,1.570
3,reverse,coast,15.3311,1500.00,1210,-0.028593,0.000000,0.524243,1.570
3,reverse,coast,15.3335,1500.00,1210,-0.028593,0.000000,0.524243,1.569
3,reverse,coast,15.3438,1500.00,1210,-0.022116,0.631355,0.524512,1.569
4,forward,kick,16.8693,1401.00,1130,0.000316,0.000000,0.000679,1.295
4,forward,kick,16.8902,1401.00,1130,0.000316,0.000000,0.000679,1.295
4,forward,kick,16.9111,1401.00,1130,0.000316,0.000000,0.000679,1.295
4,forward,kick,16.9294,1401.00,1129,0.000316,0.000000,0.000679,1.294
4,forward,kick,16.9469,1401.00,1130,0.000520,0.011733,0.000661,1.294
4,forward,kick,16.9679,1401.00,1130,0.000520,0.000000,0.000661,1.294
4,forward,kick,16.9888,1401.00,1130,0.000520,0.000000,0.000661,1.294
4,forward,kick,17.0097,1401.00,1130,0.000520,0.000000,0.000661,1.294
4,forward,kick,17.0272,1401.00,1130,0.000520,0.000000,0.000661,1.299
4,forward,kick,17.0370,1401.00,1129,0.004759,0.433694,0.002403,1.299
4,forward,kick,17.0580,1401.00,1130,0.004759,0.000000,0.002403,1.299
4,forward,kick,17.0789,1401.00,1130,0.004759,0.000000,0.002403,1.299
4,forward,kick,17.0998,1401.00,1130,0.004759,0.000000,0.002403,1.299
4,forward,kick,17.1206,1401.00,1130,0.004759,0.000000,0.002403,1.299
4,forward,kick,17.1277,1401.00,1130,0.004759,0.000000,0.002403,1.316
4,forward,kick,17.1488,1401.00,1129,0.046998,2.001422,0.019262,1.316
4,forward,kick,17.1698,1401.00,1130,0.046998,0.000000,0.019262,1.316
4,forward,kick,17.1907,1401.00,1130,0.046998,0.000000,0.019262,1.316
4,forward,kick,17.2116,1401.00,1130,0.046998,0.000000,0.019262,1.316
4,forward,kick,17.2287,1401.00,1130,0.046998,0.000000,0.019262,1.337
4,forward,kick,17.2487,1401.00,1130,0.099921,2.641096,0.045269,1.337
4,forward,sustain,17.2697,1410.00,1137,0.099921,0.000000,0.045269,1.337
4,forward,sustain,17.2906,1410.00,1137,0.099921,0.000000,0.045269,1.337
4,forward,sustain,17.3115,1410.00,1137,0.099921,0.000000,0.045269,1.337
4,forward,sustain,17.3291,1410.00,1137,0.099921,0.000000,0.045269,1.367
4,forward,sustain,17.3495,1410.00,1137,0.152712,2.583673,0.076675,1.367
4,forward,sustain,17.3705,1410.00,1138,0.152712,0.000000,0.076675,1.367
4,forward,sustain,17.3914,1410.00,1137,0.152712,0.000000,0.076675,1.367
4,forward,sustain,17.4123,1410.00,1137,0.152712,0.000000,0.076675,1.367
4,forward,sustain,17.4296,1410.00,1137,0.152712,0.000000,0.076675,1.396
4,forward,sustain,17.4430,1410.00,1137,0.189024,2.716655,0.106598,1.396
4,forward,sustain,17.4640,1410.00,1137,0.189024,0.000000,0.106598,1.396
4,forward,sustain,17.4849,1410.00,1137,0.189024,0.000000,0.106598,1.396
4,forward,sustain,17.5057,1410.00,1137,0.189024,0.000000,0.106598,1.396
4,forward,sustain,17.5274,1410.00,1137,0.189024,0.000000,0.106598,1.429
4,forward,sustain,17.5283,1410.00,1137,0.189024,0.000000,0.106598,1.429
4,forward,sustain,17.5391,1410.00,1138,0.230529,3.857551,0.142281,1.429
4,forward,sustain,17.5601,1410.00,1137,0.230529,0.000000,0.142281,1.429
4,forward,sustain,17.5811,1410.00,1137,0.230529,0.000000,0.142281,1.429
4,forward,sustain,17.6020,1410.00,1137,0.230529,0.000000,0.142281,1.429
4,forward,sustain,17.6230,1410.00,1137,0.230529,0.000000,0.142281,1.429
4,forward,sustain,17.6285,1410.00,1137,0.230529,0.000000,0.142281,1.456
4,forward,sustain,17.6389,1410.00,1137,0.250195,1.884823,0.172514,1.456
4,forward,sustain,17.6599,1410.00,1137,0.250195,0.000000,0.172514,1.456
4,forward,sustain,17.6808,1410.00,1137,0.250195,0.000000,0.172514,1.456
4,forward,sustain,17.7017,1410.00,1137,0.250195,0.000000,0.172514,1.456
4,forward,sustain,17.7226,1410.00,1138,0.250195,0.000000,0.172514,1.456
4,forward,sustain,17.7288,1410.00,1137,0.250195,0.000000,0.172514,1.480
4,forward,sustain,17.7482,1410.00,1137,0.240259,-0.513165,0.193966,1.480
4,forward,sustain,17.7692,1410.00,1137,0.240259,0.000000,0.193966,1.480
4,forward,sustain,17.7901,1410.00,1137,0.240259,0.000000,0.193966,1.480
4,forward,sustain,17.8111,1410.00,1137,0.240259,0.000000,0.193966,1.480
4,forward,sustain,17.8290,1410.00,1137,0.240259,0.000000,0.193966,1.506
4,forward,sustain,17.8479,1410.00,1137,0.250592,0.548188,0.221974,1.506
4,forward,sustain,17.8689,1410.00,1137,0.250592,0.000000,0.221974,1.506
4,forward,sustain,17.8898,1410.00,1137,0.250592,0.000000,0.221974,1.506
4,forward,sustain,17.9106,1410.00,1137,0.250592,0.000000,0.221974,1.506
4,forward,sustain,17.9297,1410.00,1138,0.250592,0.000000,0.221974,1.535
4,forward,sustain,17.9391,1410.00,1137,0.260354,1.033828,0.250988,1.535
4,forward,sustain,17.9601,1410.00,1137,0.260354,0.000000,0.250988,1.535
4,forward,sustain,17.9810,1410.00,1137,0.260354,0.000000,0.250988,1.535
4,forward,sustain,18.0019,1410.00,1137,0.260354,0.000000,0.250988,1.535
4,forward,sustain,18.0227,1410.00,1137,0.260354,0.000000,0.250988,1.535
4,forward,sustain,18.0279,1410.00,1137,0.260354,0.000000,0.250988,1.559
4,forward,sustain,18.0400,1410.00,1137,0.262369,0.166197,0.277971,1.559
4,forward,sustain,18.0610,1410.00,1137,0.262369,0.000000,0.277971,1.559
4,forward,sustain,18.0820,1410.00,1137,0.262369,0.000000,0.277971,1.559
4,forward,sustain,18.1029,1410.00,1138,0.262369,0.000000,0.277971,1.559
4,forward,sustain,18.1238,1410.00,1137,0.262369,0.000000,0.277971,1.559
4,forward,sustain,18.1285,1410.00,1137,0.262369,0.000000,0.277971,1.586
4,forward,sustain,18.1466,1410.00,1137,0.262779,0.022609,0.303932,1.586
4,forward,sustain,18.1676,1410.00,1137,0.262779,0.000000,0.303932,1.586
4,forward,sustain,18.1887,1410.00,1137,0.262779,0.000000,0.303932,1.586
4,forward,sustain,18.2099,1410.00,1137,0.262779,0.000000,0.303932,1.586
4,forward,sustain,18.2293,1410.00,1137,0.262779,0.000000,0.303932,1.615
4,forward,sustain,18.2383,1410.00,1137,0.268146,0.596864,0.332503,1.615
4,forward,sustain,18.2594,1410.00,1137,0.268146,0.000000,0.332503,1.615
4,forward,sustain,18.2803,1410.00,1138,0.268146,0.000000,0.332503,1.615
4,forward,sustain,18.3012,1410.00,1137,0.268146,0.000000,0.332503,1.615
4,forward,sustain,18.3221,1410.00,1137,0.268146,0.000000,0.332503,1.615
4,forward,sustain,18.3294,1410.00,1137,0.268146,0.000000,0.332503,1.641
4,forward,sustain,18.3438,1410.00,1137,0.277823,0.674060,0.363356,1.641
4,forward,sustain,18.3648,1410.00,1137,0.277823,0.000000,0.363356,1.641
4,forward,sustain,18.3857,1410.00,1137,0.277823,0.000000,0.363356,1.641
4,forward,sustain,18.4066,1410.00,1137,0.277823,0.000000,0.363356,1.641
4,forward,sustain,18.4275,1410.00,1137,0.277823,0.000000,0.363356,1.641
4,forward,sustain,18.4301,1410.00,1137,0.277823,0.000000,0.363356,1.671
4,forward,sustain,18.4486,1410.00,1137,0.278134,0.016738,0.391392,1.671
4,forward,sustain,18.4696,1410.00,1138,0.278134,0.000000,0.391392,1.671
4,forward,sustain,18.4905,1410.00,1137,0.278134,0.000000,0.391392,1.671
4,forward,sustain,18.5114,1410.00,1137,0.278134,0.000000,0.391392,1.671
4,forward,sustain,18.5305,1410.00,1137,0.278134,0.000000,0.391392,1.699
4,forward,sustain,18.5419,1410.00,1137,0.280447,0.203411,0.420311,1.699
4,forward,sustain,18.5629,1410.00,1137,0.280447,0.000000,0.420311,1.699
4,forward,sustain,18.5838,1410.00,1137,0.280447,0.000000,0.420311,1.699
4,forward,sustain,18.6047,1410.00,1137,0.280447,0.000000,0.420311,1.699
4,forward,sustain,18.6256,1410.00,1137,0.280447,0.000000,0.420311,1.699
4,forward,sustain,18.6284,1410.00,1137,0.280447,0.000000,0.420311,1.724
4,forward,sustain,18.6468,1410.00,1138,0.268816,-0.631164,0.443816,1.724
4,forward,sustain,18.6678,1410.00,1137,0.268816,0.000000,0.443816,1.724
4,forward,sustain,18.6887,1410.00,1137,0.268816,0.000000,0.443816,1.724
4,forward,sustain,18.7096,1410.00,1137,0.268816,0.000000,0.443816,1.724
4,forward,sustain,18.7291,1410.00,1137,0.268816,0.000000,0.443816,1.753
4,forward,sustain,18.7487,1410.00,1137,0.284068,0.776930,0.476132,1.753
4,forward,sustain,18.7697,1410.00,1137,0.284068,0.000000,0.476132,1.753
4,forward,coast,18.7906,1500.00,1210,0.284068,0.000000,0.476132,1.753
4,forward,coast,18.8109,1500.00,1210,0.284068,0.000000,0.476132,1.753
4,forward,coast,18.8298,1500.00,1210,0.284068,0.000000,0.476132,1.781
4,forward,coast,18.8454,1500.00,1210,0.283334,-0.046823,0.504421,1.781
4,forward,coast,18.8658,1500.00,1210,0.283334,0.000000,0.504421,1.781
4,forward,coast,18.8860,1500.00,1210,0.283334,0.000000,0.504421,1.781
4,forward,coast,18.9063,1500.00,1210,0.283334,0.000000,0.504421,1.781
4,forward,coast,18.9265,1500.00,1210,0.283334,0.000000,0.504421,1.781
4,forward,coast,18.9302,1500.00,1210,0.283334,0.000000,0.504421,1.794
4,forward,coast,18.9480,1500.00,1210,0.248430,-1.956484,0.518869,1.794
4,forward,coast,18.9683,1500.00,1210,0.248430,0.000000,0.518869,1.794
4,forward,coast,18.9886,1500.00,1210,0.248430,0.000000,0.518869,1.794
4,forward,coast,19.0089,1500.00,1210,0.248430,0.000000,0.518869,1.794
4,forward,coast,19.0292,1500.00,1210,0.248430,0.000000,0.518869,1.794
4,forward,coast,19.0308,1500.00,1210,0.248430,0.000000,0.518869,1.793
4,forward,coast,19.0501,1500.00,1210,0.186533,-3.210449,0.518955,1.793
4,forward,coast,19.0704,1500.00,1210,0.186533,0.000000,0.518955,1.793
4,forward,coast,19.0906,1500.00,1210,0.186533,0.000000,0.518955,1.793
4,forward,coast,19.1109,1500.00,1210,0.186533,0.000000,0.518955,1.793
4,forward,coast,19.1313,1500.00,1210,0.186533,0.000000,0.518955,1.793
4,forward,coast,19.1481,1500.00,1210,0.127811,-3.498817,0.514092,1.793
4,forward,coast,19.1687,1500.00,1210,0.127811,0.000000,0.514092,1.793
4,forward,coast,19.1891,1500.00,1210,0.127811,0.000000,0.514092,1.793
4,forward,coast,19.2094,1500.00,1210,0.127811,0.000000,0.514092,1.793
4,forward,coast,19.2289,1500.00,1210,0.127811,0.000000,0.514092,1.792
4,forward,coast,19.2458,1500.00,1210,0.099399,-1.676999,0.515506,1.792
4,forward,coast,19.2661,1500.00,1210,0.099399,0.000000,0.515506,1.792
4,forward,coast,19.2864,1500.00,1210,0.099399,0.000000,0.515506,1.792
4,forward,coast,19.3066,1500.00,1210,0.099399,0.000000,0.515506,1.792
4,forward,coast,19.3269,1500.00,1210,0.099399,0.000000,0.515506,1.792
4,forward,coast,19.3295,1500.00,1210,0.099399,0.000000,0.515506,1.791
4,forward,coast,19.3443,1500.00,1210,0.077056,-1.501411,0.516487,1.791
4,forward,coast,19.3647,1500.00,1210,0.077056,0.000000,0.516487,1.791
4,forward,coast,19.3850,1500.00,1210,0.077056,0.000000,0.516487,1.791
4,forward,coast,19.4052,1500.00,1210,0.077056,0.000000,0.516487,1.791
4,forward,coast,19.4254,1500.00,1210,0.077056,0.000000,0.516487,1.791
4,forward,coast,19.4300,1500.00,1210,0.077056,0.000000,0.516487,1.793
4,forward,coast,19.4382,1500.00,1210,0.059801,-2.095328,0.517294,1.793
4,forward,coast,19.4586,1500.00,1210,0.059801,0.000000,0.517294,1.793
4,forward,coast,19.4789,1500.00,1210,0.059801,0.000000,0.517294,1.793
4,forward,coast,19.4992,1500.00,1210,0.059801,0.000000,0.517294,1.793
4,forward,coast,19.5194,1500.00,1210,0.059801,0.000000,0.517294,1.793
4,forward,coast,19.5305,1500.00,1210,0.059801,0.000000,0.517294,1.793
4,forward,coast,19.5408,1500.00,1210,0.041905,-1.735557,0.516109,1.793
4,forward,coast,19.5612,1500.00,1210,0.041905,0.000000,0.516109,1.793
4,forward,coast,19.5815,1500.00,1210,0.041905,0.000000,0.516109,1.793
4,forward,coast,19.6018,1500.00,1210,0.041905,0.000000,0.516109,1.793
4,forward,coast,19.6221,1500.00,1210,0.041905,0.000000,0.516109,1.793
4,forward,coast,19.6310,1500.00,1210,0.041905,0.000000,0.516109,1.792
4,forward,coast,19.6480,1500.00,1210,0.033824,-0.475919,0.517076,1.792
4,forward,coast,19.6684,1500.00,1210,0.033824,0.000000,0.517076,1.792
4,forward,coast,19.6887,1500.00,1210,0.033824,0.000000,0.517076,1.792
4,forward,coast,19.7089,1500.00,1210,0.033824,0.000000,0.517076,1.792
4,forward,coast,19.7294,1500.00,1210,0.033824,0.000000,0.517076,1.792
4,forward,coast,19.7398,1500.00,1210,0.019924,-1.326766,0.514880,1.792
5,forward,kick,21.2669,1401.00,1130,0.005636,0.000000,0.003949,1.792
5,forward,kick,21.2878,1401.00,1130,0.005636,0.000000,0.003949,1.792
5,forward,kick,21.3087,1401.00,1130,0.005636,0.000000,0.003949,1.792
5,forward,kick,21.3251,1401.00,1129,0.005636,0.000000,0.003949,1.792
5,forward,kick,21.3406,1401.00,1130,0.001304,-0.278950,0.002779,1.792
5,forward,kick,21.3616,1401.00,1130,0.001304,0.000000,0.002779,1.792
5,forward,kick,21.3825,1401.00,1130,0.001304,0.000000,0.002779,1.792
5,forward,kick,21.4034,1401.00,1130,0.001304,0.000000,0.002779,1.792
5,forward,kick,21.4242,1401.00,1130,0.001304,0.000000,0.002779,1.792
5,forward,kick,21.4260,1401.00,1129,0.001304,0.000000,0.002779,1.794
5,forward,kick,21.4372,1401.00,1130,0.007382,0.544006,0.005563,1.794
5,forward,kick,21.4582,1401.00,1130,0.007382,0.000000,0.005563,1.794
5,forward,kick,21.4791,1401.00,1130,0.007382,0.000000,0.005563,1.794
5,forward,kick,21.5000,1401.00,1130,0.007382,0.000000,0.005563,1.794
5,forward,kick,21.5209,1401.00,1130,0.007382,0.000000,0.005563,1.794
5,forward,kick,21.5262,1401.00,1129,0.007382,0.000000,0.005563,1.806
5,forward,kick,21.5384,1401.00,1130,0.015213,0.642918,0.009284,1.806
5,forward,kick,21.5594,1401.00,1130,0.015213,0.000000,0.009284,1.806
5,forward,kick,21.5803,1401.00,1130,0.015213,0.000000,0.009284,1.806
5,forward,kick,21.6013,1401.00,1130,0.015213,0.000000,0.009284,1.806
5,forward,kick,21.6223,1401.00,1130,0.015213,0.000000,0.009284,1.806
5,forward,kick,21.6268,1401.00,1129,0.015213,0.000000,0.009284,1.819
5,forward,kick,21.6479,1401.00,1130,0.015213,0.000000,0.009284,1.819
5,forward,kick,21.6512,1401.00,1130,0.057331,12.674925,0.027814,1.819
5,forward,sustain,21.6722,1405.00,1133,0.057331,0.000000,0.027814,1.819
5,forward,sustain,21.6931,1405.00,1133,0.057331,0.000000,0.027814,1.819
5,forward,sustain,21.7140,1405.00,1133,0.057331,0.000000,0.027814,1.819
5,forward,sustain,21.7272,1405.00,1133,0.057331,0.000000,0.027814,1.839
5,forward,sustain,21.7382,1405.00,1133,0.094947,3.407696,0.048646,1.839
5,forward,sustain,21.7592,1405.00,1133,0.094947,0.000000,0.048646,1.839
5,forward,sustain,21.7801,1405.00,1133,0.094947,0.000000,0.048646,1.839
5,forward,sustain,21.8010,1405.00,1134,0.094947,0.000000,0.048646,1.839
5,forward,sustain,21.8219,1405.00,1133,0.094947,0.000000,0.048646,1.839
5,forward,sustain,21.8278,1405.00,1133,0.094947,0.000000,0.048646,1.863
5,forward,sustain,21.8420,1405.00,1133,0.120254,1.783924,0.068352,1.863
5,forward,sustain,21.8630,1405.00,1133,0.120254,0.000000,0.068352,1.863
5,forward,sustain,21.8839,1405.00,1133,0.120254,0.000000,0.068352,1.863
5,forward,sustain,21.9048,1405.00,1133,0.120254,0.000000,0.068352,1.863
5,forward,sustain,21.9257,1405.00,1133,0.120254,0.000000,0.068352,1.888
5,forward,sustain,21.9375,1405.00,1133,0.161750,3.530629,0.097149,1.888
5,forward,sustain,21.9585,1405.00,1133,0.161750,0.000000,0.097149,1.888
5,forward,sustain,21.9795,1405.00,1133,0.161750,0.000000,0.097149,1.888
5,forward,sustain,22.0003,1405.00,1133,0.161750,0.000000,0.097149,1.888
5,forward,sustain,22.0212,1405.00,1133,0.161750,0.000000,0.097149,1.888
5,forward,sustain,22.0263,1405.00,1133,0.161750,0.000000,0.097149,1.923
5,forward,sustain,22.0474,1405.00,1133,0.161750,0.000000,0.097149,1.923
5,forward,sustain,22.0510,1405.00,1133,0.215689,14.658621,0.134133,1.923
5,forward,sustain,22.0720,1405.00,1134,0.215689,0.000000,0.134133,1.923
5,forward,sustain,22.0929,1405.00,1133,0.215689,0.000000,0.134133,1.923
5,forward,sustain,22.1138,1405.00,1133,0.215689,0.000000,0.134133,1.923
5,forward,sustain,22.1268,1405.00,1133,0.215689,0.000000,0.134133,1.958
5,forward,sustain,22.1404,1405.00,1133,0.250206,2.526620,0.169691,1.958
5,forward,sustain,22.1615,1405.00,1133,0.250206,0.000000,0.169691,1.958
5,forward,sustain,22.1824,1405.00,1133,0.250206,0.000000,0.169691,1.958
5,forward,sustain,22.2033,1405.00,1133,0.250206,0.000000,0.169691,1.958
5,forward,sustain,22.2242,1405.00,1133,0.250206,0.000000,0.169691,1.958
5,forward,sustain,22.2273,1405.00,1133,0.250206,0.000000,0.169691,1.995
5,forward,sustain,22.2462,1405.00,1133,0.290327,2.120728,0.210960,1.995
5,forward,sustain,22.2673,1405.00,1133,0.290327,0.000000,0.210960,1.995
5,forward,sustain,22.2882,1405.00,1133,0.290327,0.000000,0.210960,1.995
5,forward,sustain,22.3090,1405.00,1133,0.290327,0.000000,0.210960,1.995
5,forward,sustain,22.3276,1405.00,1133,0.290327,0.000000,0.210960,2.036
5,forward,sustain,22.3381,1405.00,1134,0.310093,1.885660,0.248072,2.036
5,forward,sustain,22.3593,1405.00,1133,0.310093,0.000000,0.248072,2.036
5,forward,sustain,22.3806,1405.00,1133,0.310093,0.000000,0.248072,2.036
5,forward,sustain,22.4016,1405.00,1133,0.310093,0.000000,0.248072,2.036
5,forward,sustain,22.4225,1405.00,1133,0.310093,0.000000,0.248072,2.036
5,forward,sustain,22.4261,1405.00,1133,0.310093,0.000000,0.248072,2.075
5,forward,sustain,22.4421,1405.00,1133,0.331159,1.318681,0.287645,2.075
5,forward,sustain,22.4631,1405.00,1133,0.331159,0.000000,0.287645,2.075
5,forward,sustain,22.4840,1405.00,1133,0.331159,0.000000,0.287645,2.075
5,forward,sustain,22.5049,1405.00,1133,0.331159,0.000000,0.287645,2.075
5,forward,sustain,22.5265,1405.00,1133,0.331159,0.000000,0.287645,2.115
5,forward,sustain,22.5344,1405.00,1133,0.355446,3.083386,0.329803,2.115
